1332  Compositions 
Si40Ag20Zn20Ca20 1.11063185252621
Au40Si20Zn20Mo20 1.76889006692154
Mo40Si20Zn20Au20 1.90889041680617
Zn40Si20Mo20Au20 1.78792913580005
Si40Zn20Mo20Au20 1.85920870036954
La40Si20Cu20Au20 1.38219640536321
Au40Si20Cu20La20 1.45341413273458
Cu40Si20Au20La20 1.38736998542
Si40Cu20Au20La20 1.41745570457851
Mg40Si20Zr20Al20 1.42314927160529
Al40Si20Zr20Mg20 1.50335611492844
Zr40Si20Al20Mg20 1.43787635855604
Si40Zr20Al20Mg20 1.46775034672128
Zr40Si20Nb20Au20 1.83857859942933
Au40Si20Nb20Zr20 1.9626438442765
Nb40Si20Au20Zr20 1.86284172443929
Si40Nb20Au20Zr20 1.90997040987537
Au40P20Nb20La20 0.623322767224487
La40P20Nb20Au20 0.647738587710748
Nb40P20La20Au20 0.623111681198908
P40Nb20La20Au20 0.633565632443711
Mo40P20Zr20Ni20 0.764273328536507
Ni40P20Zr20Mo20 0.80167694453995
Zr40P20Ni20Mo20 0.764834892207541
P40Zr20Ni20Mo20 0.770981686716167
Cu40P20Au20Cr20 0.536271037322074
Cr40P20Au20Cu20 0.558945259675899
Au40P20Cr20Cu20 0.534199050428665
P40Au20Cr20Cu20 0.544104495165157
Ta40P20Nb20Zn20 0.725047548815466
Zn40P20Nb20Ta20 0.756748541873053
Nb40P20Zn20Ta20 0.723909922954043
P40Nb20Zn20Ta20 0.736759634085052
Fe40P20La20W20 0.861959165860686
W40P20La20Fe20 0.908952478589602
La40P20W20Fe20 0.860027674427742
P40La20W20Fe20 0.866554865237388
Ta40Ca20Sn20Fe20 0.567169112816438
Fe40Ca20Sn20Ta20 0.590544131749875
Sn40Ca20Fe20Ta20 0.569314141461015
Ca40Sn20Fe20Ta20 0.580593239820101
Al40Ca20Sn20Nb20 0.717091312277742
Nb40Ca20Sn20Al20 0.752103281146372
Sn40Ca20Nb20Al20 0.715347877081444
Ca40Sn20Nb20Al20 0.732120614657974
La40Ca20Ni20B20 0.804398024983558
B40Ca20Ni20La20 0.841996846959159
Ni40Ca20B20La20 0.809597810154399
Ca40Ni20B20La20 0.82773550174795
Ag40Ca20Pd20Mo20 0.959041019647282
Mo40Ca20Pd20Ag20 1.00850130260835
Pd40Ca20Mo20Ag20 0.957010914596749
Ca40Pd20Mo20Ag20 0.968940607404795
Nb40Ca20Sn20B20 0.767389684994087
B40Ca20Sn20Nb20 0.80559015522701
Sn40Ca20B20Nb20 0.769566923167858
Ca40Sn20B20Nb20 0.78547652913066
Be40Sc20Au20Ta20 1.81556798952873
Ta40Sc20Au20Be20 1.95922396133542
Au40Sc20Ta20Be20 1.83072984068156
Sc40Au20Ta20Be20 1.85636268766923
La40Sc20Zr20W20 1.36906146342043
W40Sc20Zr20La20 1.44363658699593
Zr40Sc20W20La20 1.37470790764337
Sc40Zr20W20La20 1.40867699210996
Hf40Sc20Ag20Co20 0.942670926418665
Co40Sc20Ag20Hf20 0.987953767010075
Ag40Sc20Co20Hf20 0.948882181037036
Sc40Ag20Co20Hf20 0.973402477194465
Mg40Sc20Cu20La20 0.992410651556409
La40Sc20Cu20Mg20 1.0433170633045
Cu40Sc20La20Mg20 0.993135232315776
Sc40Cu20La20Mg20 1.01986280237459
W40Sc20Si20Ni20 1.45186417559242
Ni40Sc20Si20W20 1.53157967826104
Si40Sc20Ni20W20 1.47011471202343
Sc40Si20Ni20W20 1.50377641842989
Si40Ti20Zr20Ag20 1.51498445568802
Ag40Ti20Zr20Si20 1.62073873329684
Zr40Ti20Ag20Si20 1.5271276970759
Ti40Zr20Ag20Si20 1.57512838885178
Mg40Ti20Ta20Mo20 1.72879033487305
Mo40Ti20Ta20Mg20 1.84723434445287
Ta40Ti20Mo20Mg20 1.73336977373837
Ti40Ta20Mo20Mg20 1.74931186158145
B40Ti20Ta20Ni20 2.5396482805477
Ni40Ti20Ta20B20 2.73812005243787
Ta40Ti20Ni20B20 2.58440535312269
Ti40Ta20Ni20B20 2.65750769712413
Co40Ti20Be20Ca20 1.40861273730401
Ca40Ti20Be20Co20 1.50540109658313
Be40Ti20Ca20Co20 1.43037679708644
Ti40Be20Ca20Co20 1.48264056471972
Mg40Ti20Au20Si20 1.43078725555815
Si40Ti20Au20Mg20 1.52505094436705
Au40Ti20Si20Mg20 1.43854837009257
Ti40Au20Si20Mg20 1.4923008517639
B40Cr20Fe20Ag20 4.06430231059917
Ag40Cr20Fe20B20 4.29787287533441
Fe40Cr20Ag20B20 4.13780906756494
Cr40Fe20Ag20B20 4.2454606796021
Sc40Cr20Mo20Co20 1.62546121741609
Co40Cr20Mo20Sc20 1.73171199126279
Mo40Cr20Co20Sc20 1.64805138119525
Cr40Mo20Co20Sc20 1.70631268627143
Ni40Cr20Sn20Nb20 1.57243861978086
Nb40Cr20Sn20Ni20 1.67174262655547
Sn40Cr20Nb20Ni20 1.58675764595194
Cr40Sn20Nb20Ni20 1.63088710534388
Ni40Cr20Mg20Si20 2.03204704500687
Si40Cr20Mg20Ni20 2.23122912196996
Mg40Cr20Si20Ni20 2.0928679249066
Cr40Mg20Si20Ni20 2.19367734237582
Zn40Cr20Mo20Ag20 1.79515946566357
Ag40Cr20Mo20Zn20 1.9385229754443
Mo40Cr20Ag20Zn20 1.81544166775613
Cr40Mo20Ag20Zn20 1.88567774116507
Sn40Fe20Co20Cu20 1.65189596013901
Cu40Fe20Co20Sn20 1.78089464192219
Co40Fe20Cu20Sn20 1.68416357310973
Fe40Co20Cu20Sn20 1.75845473626603
Co40Fe20B20Ti20 1.75073210875034
Ti40Fe20B20Co20 1.86717895406886
B40Fe20Ti20Co20 1.7820259381354
Fe40B20Ti20Co20 1.84254575348149
Zr40Fe20Ta20Sc20 1.76544063196014
Sc40Fe20Ta20Zr20 1.87730583955835
Ta40Fe20Sc20Zr20 1.77518551931625
Fe40Ta20Sc20Zr20 1.80785327490278
Sc40Fe20Be20Cu20 1.5064923173482
Cu40Fe20Be20Sc20 1.6075108476398
Be40Fe20Cu20Sc20 1.53037359317213
Fe40Be20Cu20Sc20 1.58996842908492
Gd40Fe20Au20Al20 1.16397131942702
Al40Fe20Au20Gd20 1.22843777219687
Au40Fe20Al20Gd20 1.16553253642913
Fe40Au20Al20Gd20 1.22051683475512
Sn40Co20Ni20Si20 1.77031488016264
Si40Co20Ni20Sn20 1.92049991012892
Ni40Co20Si20Sn20 1.80384007114236
Co40Ni20Si20Sn20 1.89345438815751
Cu40Co20Zr20Be20 2.14969467282254
Be40Co20Zr20Cu20 2.32353431442378
Zr40Co20Be20Cu20 2.19089613809004
Co40Zr20Be20Cu20 2.29800656981389
Sc40Co20Nb20Cr20 1.47013228545453
Cr40Co20Nb20Sc20 1.55395466596801
Nb40Co20Cr20Sc20 1.48357900612975
Co40Nb20Cr20Sc20 1.51240367512451
Zn40Co20W20Cu20 1.19561445614717
Cu40Co20W20Zn20 1.26103359551572
W40Co20Cu20Zn20 1.1929964983383
Co40W20Cu20Zn20 1.23025723385364
W40Co20Zn20Pd20 1.68584776209449
Pd40Co20Zn20W20 1.80434713488553
Zn40Co20Pd20W20 1.71368086875905
Co40Zn20Pd20W20 1.77127392568045
Si40Ni20P20Sc20 1.70781641724147
Sc40Ni20P20Si20 1.84804161425342
P40Ni20Sc20Si20 1.74211971503593
Ni40P20Sc20Si20 1.821565639681
Al40Ni20Au20Zr20 1.50299698282125
Zr40Ni20Au20Al20 1.59413356086338
Au40Ni20Zr20Al20 1.50478858497386
Ni40Au20Zr20Al20 1.53736839341972
Co40Ni20Pd20Ag20 1.77437508488483
Ag40Ni20Pd20Co20 1.89800596382138
Pd40Ni20Ag20Co20 1.80700264371575
Ni40Pd20Ag20Co20 1.8704500834155
Si40Ni20Au20Ca20 1.36782525596826
Ca40Ni20Au20Si20 1.4550443291696
Au40Ni20Ca20Si20 1.37721258256598
Ni40Au20Ca20Si20 1.41129434457499
Si40Ni20Cr20Co20 2.91681632121769
Co40Ni20Cr20Si20 3.16921964644578
Cr40Ni20Co20Si20 2.99922805167422
Ni40Cr20Co20Si20 3.12500325661979
Hf40Cu20Nb20Fe20 1.04282388773521
Fe40Cu20Nb20Hf20 1.0898176692749
Nb40Cu20Fe20Hf20 1.04291211416096
Cu40Nb20Fe20Hf20 1.06665498715323
W40Cu20Ca20Ni20 1.16754070134033
Ni40Cu20Ca20W20 1.22947756004486
Ca40Cu20Ni20W20 1.18068568172247
Cu40Ca20Ni20W20 1.21260713614329
Ta40Cu20Be20Ca20 1.22037924421832
Ca40Cu20Be20Ta20 1.29086366408731
Be40Cu20Ca20Ta20 1.23544736064119
Cu40Be20Ca20Ta20 1.26400828348343
Gd40Cu20Ca20Be20 1.26835190173932
Be40Cu20Ca20Gd20 1.352346052854
Ca40Cu20Be20Gd20 1.28008303805695
Cu40Ca20Be20Gd20 1.31715497376146
Zr40Cu20Mo20La20 1.22564526488633
La40Cu20Mo20Zr20 1.28199433811155
Mo40Cu20La20Zr20 1.22897003471263
Cu40Mo20La20Zr20 1.24430442414454
Nb40Zn20Sc20P20 0.797811489532417
P40Zn20Sc20Nb20 0.833887985186579
Sc40Zn20P20Nb20 0.800983361173112
Zn40Sc20P20Nb20 0.818560679830704
Hf40Zn20Ta20Mg20 0.798368641633926
Mg40Zn20Ta20Hf20 0.835767447486181
Ta40Zn20Mg20Hf20 0.79553747213974
Zn40Ta20Mg20Hf20 0.806049748066392
Zr40Zn20Be20Mg20 0.970308163771833
Mg40Zn20Be20Zr20 1.01370778253225
Be40Zn20Mg20Zr20 0.977015273053048
Zn40Be20Mg20Zr20 1.0054424101451
Nb40Zn20B20Hf20 1.25533310489687
Hf40Zn20B20Nb20 1.31511902822381
B40Zn20Hf20Nb20 1.26179196831493
Zn40B20Hf20Nb20 1.27907007886977
Pd40Zn20Cr20La20 0.80641358209909
La40Zn20Cr20Pd20 0.844167987293982
Cr40Zn20La20Pd20 0.809506246253927
Zn40Cr20La20Pd20 0.823890531351263
Co40Zr20Au20Si20 1.47253922799167
Si40Zr20Au20Co20 1.55270425383726
Au40Zr20Si20Co20 1.47681385855447
Zr40Au20Si20Co20 1.51179266375824
Sn40Zr20Au20Co20 1.36435342445331
Co40Zr20Au20Sn20 1.45808665956407
Au40Zr20Co20Sn20 1.37390850207835
Zr40Au20Co20Sn20 1.44603543476829
Ni40Zr20Hf20Cr20 1.34125468731497
Cr40Zr20Hf20Ni20 1.417909220901
Hf40Zr20Cr20Ni20 1.34684599369257
Zr40Hf20Cr20Ni20 1.37471820862588
Ta40Zr20La20Nb20 1.20834605951831
Nb40Zr20La20Ta20 1.27147397963628
La40Zr20Nb20Ta20 1.21734783933223
Zr40La20Nb20Ta20 1.24468611832514
La40Zr20Ni20Be20 1.50649103868774
Be40Zr20Ni20La20 1.61401185965205
Ni40Zr20Be20La20 1.52544180413038
Zr40Ni20Be20La20 1.58647455972308
Al40Nb20Zn20Pd20 3.70444180226383
Pd40Nb20Zn20Al20 3.95125343872205
Zn40Nb20Pd20Al20 3.78479649623704
Nb40Zn20Pd20Al20 3.90759875688662
Ti40Nb20P20Ni20 2.57067718294876
Ni40Nb20P20Ti20 2.83451258579037
P40Nb20Ni20Ti20 2.62214558841984
Nb40P20Ni20Ti20 2.73071393424895
Mg40Nb20Zr20Mo20 2.71039571031432
Mo40Nb20Zr20Mg20 2.92234906234877
Zr40Nb20Mo20Mg20 2.76338705191074
Nb40Zr20Mo20Mg20 2.89633330227153
Sc40Nb20Ca20Sn20 2.60908517283433
Sn40Nb20Ca20Sc20 2.87382498416298
Ca40Nb20Sn20Sc20 2.68496823385767
Nb40Ca20Sn20Sc20 2.80813367733244
Gd40Nb20Mg20Mo20 2.34695935891359
Mo40Nb20Mg20Gd20 2.54556001557266
Mg40Nb20Mo20Gd20 2.38452446015474
Nb40Mg20Mo20Gd20 2.47031766410738
Co40Mo20Al20Au20 3.38572036475241
Au40Mo20Al20Co20 3.62047801077597
Al40Mo20Au20Co20 3.44508966934054
Mo40Al20Au20Co20 3.57201289170502
Gd40Mo20Pd20Si20 2.39653309651712
Si40Mo20Pd20Gd20 2.59190395518351
Pd40Mo20Si20Gd20 2.43422037922374
Mo40Pd20Si20Gd20 2.57683500031287
Cr40Mo20Hf20Fe20 1.9157991900306
Fe40Mo20Hf20Cr20 2.06833036737631
Hf40Mo20Fe20Cr20 1.95028466352777
Mo40Hf20Fe20Cr20 2.03043136681162
Ca40Mo20Zr20Pd20 2.32588328874593
Pd40Mo20Zr20Ca20 2.52469880537671
Zr40Mo20Pd20Ca20 2.36248392329248
Mo40Zr20Pd20Ca20 2.46693386141564
Ag40Mo20Pd20Ni20 2.7344426300449
Ni40Mo20Pd20Ag20 2.96307255763574
Pd40Mo20Ni20Ag20 2.78296927749556
Mo40Pd20Ni20Ag20 2.94023205248986
Nb40Pd20Ni20Mo20 1.41251066732059
Mo40Pd20Ni20Nb20 1.48515977465216
Ni40Pd20Mo20Nb20 1.42714989945189
Pd40Ni20Mo20Nb20 1.46533666108963
Ca40Pd20W20P20 1.1085946458184
P40Pd20W20Ca20 1.17086571566011
W40Pd20P20Ca20 1.11084663806978
Pd40W20P20Ca20 1.14404657303374
B40Pd20Ca20Sc20 2.29033076697838
Sc40Pd20Ca20B20 2.49847332657008
Ca40Pd20Sc20B20 2.35739490569175
Pd40Ca20Sc20B20 2.44973046004711
Be40Pd20Mg20Al20 1.20797237601078
Al40Pd20Mg20Be20 1.26795392870807
Mg40Pd20Al20Be20 1.21306425693585
Pd40Mg20Al20Be20 1.24462065958829
Ta40Pd20Sc20Mg20 1.38642005824412
Mg40Pd20Sc20Ta20 1.46728331544134
Sc40Pd20Mg20Ta20 1.40550851693041
Pd40Sc20Mg20Ta20 1.45232555330427
Ta40Ag20Mg20Au20 0.674797544783053
Au40Ag20Mg20Ta20 0.704384330473014
Mg40Ag20Au20Ta20 0.676775496282581
Ag40Mg20Au20Ta20 0.690679338123224
Fe40Ag20Si20Mg20 0.726914409258138
Mg40Ag20Si20Fe20 0.759554023161982
Si40Ag20Mg20Fe20 0.73151543676052
Ag40Si20Mg20Fe20 0.750042743098351
Cr40Ag20Gd20Ca20 0.563730817328611
Ca40Ag20Gd20Cr20 0.588773339113437
Gd40Ag20Ca20Cr20 0.565292516718337
Ag40Gd20Ca20Cr20 0.575515314868177
Mo40Ag20P20Hf20 1.1699563444246
Hf40Ag20P20Mo20 1.22274904396155
P40Ag20Hf20Mo20 1.18072479010602
Ag40P20Hf20Mo20 1.20808125518061
Hf40Ag20Nb20Al20 0.774069400826254
Al40Ag20Nb20Hf20 0.807809464318441
Nb40Ag20Al20Hf20 0.776923386062275
Ag40Nb20Al20Hf20 0.79824199067155
Mo40Sn20Co20Nb20 0.801312696270702
Nb40Sn20Co20Mo20 0.838480505669859
Co40Sn20Nb20Mo20 0.799636160245307
Sn40Co20Nb20Mo20 0.812768248933708
Nb40Sn20Be20Ni20 0.649013336233832
Ni40Sn20Be20Nb20 0.677961190364887
Be40Sn20Ni20Nb20 0.649172422069835
Sn40Be20Ni20Nb20 0.660684614080902
Ag40Sn20Nb20Mg20 0.503344885948449
Mg40Sn20Nb20Ag20 0.523463209495357
Nb40Sn20Mg20Ag20 0.504103892410255
Sn40Nb20Mg20Ag20 0.508374396542736
Ca40Sn20Si20P20 0.401967171900428
P40Sn20Si20Ca20 0.41215505230354
Si40Sn20P20Ca20 0.402967641390364
Sn40Si20P20Ca20 0.406991197492257
Co40Sn20Ta20Au20 0.619559697332462
Au40Sn20Ta20Co20 0.64627921639304
Ta40Sn20Au20Co20 0.615005661794685
Sn40Ta20Au20Co20 0.620757775662091
Cu40La20Ag20B20 0.554271986592411
B40La20Ag20Cu20 0.578825978189382
Ag40La20B20Cu20 0.556175804123146
La40Ag20B20Cu20 0.565928999428573
Nb40La20Mo20Be20 0.795457514453126
Be40La20Mo20Nb20 0.833008411860381
Mo40La20Be20Nb20 0.798509997330158
La40Mo20Be20Nb20 0.818872594334105
Mg40La20Cr20Si20 0.550200667842722
Si40La20Cr20Mg20 0.572267631242521
Cr40La20Si20Mg20 0.550763942978844
La40Cr20Si20Mg20 0.562856037444219
Co40La20Be20Ni20 0.630479842236165
Ni40La20Be20Co20 0.657748354478758
Be40La20Ni20Co20 0.632387721066766
La40Be20Ni20Co20 0.648612103986174
Pd40La20Sn20Fe20 0.441952041896086
Fe40La20Sn20Pd20 0.45658751782722
Sn40La20Fe20Pd20 0.441653090194954
La40Sn20Fe20Pd20 0.448784336535574
Mo40Gd20Ni20Co20 0.737327716129606
Co40Gd20Ni20Mo20 0.771656854551853
Ni40Gd20Co20Mo20 0.736683704348054
Gd40Ni20Co20Mo20 0.756019426828311
Ag40Gd20Cu20Au20 0.551313765221391
Au40Gd20Cu20Ag20 0.569661777354823
Cu40Gd20Au20Ag20 0.549623710147145
Gd40Cu20Au20Ag20 0.560712578663263
Zn40Gd20Sn20W20 0.521053311863296
W40Gd20Sn20Zn20 0.54035886669189
Sn40Gd20W20Zn20 0.520555586635346
Gd40Sn20W20Zn20 0.530740705596437
La40Gd20Fe20P20 0.544818846466982
P40Gd20Fe20La20 0.562712585911972
Fe40Gd20P20La20 0.546831656936635
Gd40Fe20P20La20 0.560912623320253
Mo40Gd20Ag20Fe20 0.724715596483509
Fe40Gd20Ag20Mo20 0.761127729389962
Ag40Gd20Fe20Mo20 0.726389774101969
Gd40Ag20Fe20Mo20 0.741644341412563
Sc40Hf20Cu20Fe20 1.03055268267029
Fe40Hf20Cu20Sc20 1.08077314049538
Cu40Hf20Fe20Sc20 1.03323034481629
Hf40Cu20Fe20Sc20 1.07132060226311
Pd40Hf20Ag20Sn20 1.48841549884744
Sn40Hf20Ag20Pd20 1.60902462796698
Ag40Hf20Sn20Pd20 1.51217479343372
Hf40Ag20Sn20Pd20 1.57887253224798
Cr40Hf20Ta20Fe20 1.81266384933313
Fe40Hf20Ta20Cr20 1.95435668633091
Ta40Hf20Fe20Cr20 1.83552423878826
Hf40Ta20Fe20Cr20 1.90307360121217
La40Hf20Ag20Sc20 1.02592909969353
Sc40Hf20Ag20La20 1.08025997041719
Ag40Hf20Sc20La20 1.03082632081312
Hf40Ag20Sc20La20 1.07235330573597
Zn40Hf20Sc20W20 2.02611559989135
W40Hf20Sc20Zn20 2.20411517037021
Sc40Hf20W20Zn20 2.04951145326644
Hf40Sc20W20Zn20 2.14214317238715
Al40Ta20P20Cu20 2.6996261484493
Cu40Ta20P20Al20 2.9402569147475
P40Ta20Cu20Al20 2.75860063995822
Ta40P20Cu20Al20 2.89432763466922
Zn40Ta20Si20Cu20 1.62854847458003
Cu40Ta20Si20Zn20 1.71901882855857
Si40Ta20Cu20Zn20 1.6430228922634
Ta40Si20Cu20Zn20 1.70022851113349
Au40Ta20P20La20 1.65990502562682
La40Ta20P20Au20 1.80864027348679
P40Ta20La20Au20 1.67718401724372
Ta40P20La20Au20 1.73809429384991
Nb40Ta20Sc20Co20 3.14078092645009
Co40Ta20Sc20Nb20 3.38350381712598
Sc40Ta20Co20Nb20 3.22239733743482
Ta40Sc20Co20Nb20 3.35641482623647
Ca40Ta20Zn20Co20 1.58313615728987
Co40Ta20Zn20Ca20 1.70296171516506
Zn40Ta20Co20Ca20 1.60320180999778
Ta40Zn20Co20Ca20 1.68876897448533
B40W20Pd20Ti20 4.54171657198865
Ti40W20Pd20B20 4.70223656087008
Pd40W20Ti20B20 4.59514783071345
W40Pd20Ti20B20 4.70127629911598
Mg40W20Zr20Gd20 3.8548327172839
Gd40W20Zr20Mg20 4.07362841864433
Zr40W20Gd20Mg20 3.91657215550558
W40Zr20Gd20Mg20 4.05197058279932
Ti40W20Al20Co20 4.18241414422045
Co40W20Al20Ti20 4.3812281767692
Al40W20Co20Ti20 4.24492775526143
W40Al20Co20Ti20 4.36834891248769
Cu40W20Be20Gd20 4.28854403641046
Gd40W20Be20Cu20 4.48956879674101
Be40W20Gd20Cu20 4.34609128793697
W40Be20Gd20Cu20 4.46674189626634
Nb40W20Si20Ag20 4.60720797460245
Ag40W20Si20Nb20 4.77194366920997
Si40W20Ag20Nb20 4.65553108655581
W40Si20Ag20Nb20 4.72001583808819
Fe40Au20Pd20La20 0.791649630837947
La40Au20Pd20Fe20 0.826868126614807
Pd40Au20La20Fe20 0.789098649809208
Au40Pd20La20Fe20 0.808041577338348
Nb40Au20Sn20W20 1.0859671911219
W40Au20Sn20Nb20 1.13587777558605
Sn40Au20W20Nb20 1.08492532826802
Au40Sn20W20Nb20 1.11042083446835
La40Au20Nb20Ta20 1.19156369147804
Ta40Au20Nb20La20 1.24075569679393
Nb40Au20Ta20La20 1.19497154590362
Au40Nb20Ta20La20 1.21934679591357
Nb40Au20Ag20Co20 0.685829737127476
Co40Au20Ag20Nb20 0.717392626848687
Ag40Au20Co20Nb20 0.686861710736093
Au40Ag20Co20Nb20 0.703989881043961
Zn40Au20Cu20Gd20 0.567508343018857
Gd40Au20Cu20Zn20 0.588349799200396
Cu40Au20Gd20Zn20 0.567371353575693
Au40Cu20Gd20Zn20 0.579154848688677
Al4020Sn20Cu20 0.507166831385103
Cu4020Sn20Al20 0.527432132085008
Sn4020Cu20Al20 0.507505365191932
40Sn20Cu20Al20 0.516719768630668
Au4020Sn20Mo20 0.656168106911715
Mo4020Sn20Au20 0.681238808541128
Sn4020Mo20Au20 0.652066137536371
40Sn20Mo20Au20 0.669580301433322
Zr4020Ca20Pd20 0.9793546423474
Pd4020Ca20Zr20 1.02330578542549
Ca4020Pd20Zr20 0.975267209096739
40Ca20Pd20Zr20 0.979596274181456
Hf4020Ta20Zr20 4.21158430238718
Zr4020Ta20Hf20 4.41335738952234
Ta4020Zr20Hf20 4.26597312681199
40Ta20Zr20Hf20 4.3724959564204
Sc4020Nb20Hf20 4.75049547380712
Hf4020Nb20Sc20 4.8969013967687
Nb4020Hf20Sc20 4.79864592776796
40Nb20Hf20Sc20 4.8828785633491
Au40Li20Ca20Nb20 0.766950743525229
Nb40Li20Ca20Au20 0.802994714898767
Ca40Li20Nb20Au20 0.767373227677175
Li40Ca20Nb20Au20 0.786870223029141
Fe40Li20Gd20Ta20 0.910223533640178
Ta40Li20Gd20Fe20 0.963998506430872
Gd40Li20Ta20Fe20 0.911263260057001
Li40Gd20Ta20Fe20 0.92045572070218
Nb40Li20P20Ti20 0.742201316971837
Ti40Li20P20Nb20 0.775382125558572
P40Li20Ti20Nb20 0.743414400615824
Li40P20Ti20Nb20 0.762189901962336
Nb40Li20Fe20W20 1.44570352245663
W40Li20Fe20Nb20 1.53010803120463
Fe40Li20W20Nb20 1.46510454485025
Li40Fe20W20Nb20 1.49023808282394
Mg40Li20Al20P20 0.504422976874422
P40Li20Al20Mg20 0.523174425755337
Al40Li20P20Mg20 0.504352125075235
Li40Al20P20Mg20 0.512247868473937
Ti40Be20Gd20Al20 1.28038177469657
Al40Be20Gd20Ti20 1.36176762531055
Gd40Be20Al20Ti20 1.28954046632676
Be40Gd20Al20Ti20 1.33687573685145
Ag40Be20Mo20Zn20 1.33224669858674
