11655  Compositions 
Sc40Li20Nb20Be10Ni10 1.06270182918499
Nb40Li30Sc10Be10Ni10 1.21918780402427
Li30Nb30Ni20Sc10Be10 1.1368114697066
Li30Ni30Nb20Sc10Be10 1.06290528331614
Li30Nb30Be20Sc10Ni10 1.16766696133885
Li30Be20Ni20Nb20Sc10 1.09037486752705
Li30Be30Nb20Sc10Ni10 1.11859721756295
Li30Nb30Sc20Be10Ni10 1.14353091396229
Li30Sc20Ni20Nb20Be10 1.0687975679573
Li30Sc20Be20Nb20Ni10 1.09626604497578
Li30Sc30Nb20Be10Ni10 1.07419399489986
Li40Nb30Sc10Be10Ni10 1.15615852108544
Li40Ni20Nb20Sc10Be10 1.07976066384905
Li40Be20Nb20Sc10Ni10 1.1079113235863
Li40Sc20Nb20Be10Ni10 1.0858177143807
Li50Nb20Sc10Be10Ni10 1.09754104495656
Hf50Li20Sn10Mo10Au10 0.72162409532513
Hf40Li20Au20Sn10Mo10 0.685538921547924
Au30Hf30Li20Sn10Mo10 0.651940325485752
Au40Li20Hf20Sn10Mo10 0.620751823631252
Hf40Li20Mo20Sn10Au10 0.702500945134306
Hf30Li20Mo20Au20Sn10 0.66774606106845
Au30Li20Mo20Hf20Sn10 0.635446691578571
Mo30Hf30Li20Sn10Au10 0.683904144433018
Mo30Li20Au20Hf20Sn10 0.65050220157791
Mo40Li20Hf20Sn10Au10 0.665878387192631
Hf40Li20Sn20Mo10Au10 0.685387164424931
Hf30Li20Sn20Au20Mo10 0.651890779181562
Au30Li20Sn20Hf20Mo10 0.620801182911226
Hf30Li20Sn20Mo20Au10 0.667486008896861
Li20Sn20Mo20Au20Hf20 0.635307960419458
Mo30Li20Sn20Hf20Au10 0.650152360684397
Sn30Hf30Li20Mo10Au10 0.651743902188323
Sn30Li20Au20Hf20Mo10 0.620771935910648
Sn30Li20Mo20Hf20Au10 0.63507453055689
Sn40Li20Hf20Mo10Au10 0.620669728347247
Hf40Li30Sn10Mo10Au10 0.691592682101123
Li30Hf30Au20Sn10Mo10 0.657310662782839
Li30Au30Hf20Sn10Mo10 0.625492405926653
Li30Hf30Mo20Sn10Au10 0.673270384472292
Li30Mo20Au20Hf20Sn10 0.640330746878412
Li30Mo30Hf20Sn10Au10 0.655522877690695
Li30Hf30Sn20Mo10Au10 0.657381394088992
Li30Sn20Au20Hf20Mo10 0.625648456482043
Li30Sn20Mo20Hf20Au10 0.640300364413886
Li30Sn30Hf20Mo10Au10 0.625729943327925
Li40Hf30Sn10Mo10Au10 0.663237071315176
Li40Au20Hf20Sn10Mo10 0.630753825472246
Li40Mo20Hf20Sn10Au10 0.645758053097443
Li40Sn20Hf20Mo10Au10 0.631027008603699
Li50Hf20Sn10Mo10Au10 0.636549059931444
Au50Li20Hf10Gd10Ti10 0.919811625250299
Au40Li20Ti20Hf10Gd10 0.86873551574692
Ti30Au30Li20Hf10Gd10 0.821585081963029
Ti40Li20Au20Hf10Gd10 0.778058469990612
Au40Li20Gd20Hf10Ti10 0.894377332898941
Au30Li20Gd20Ti20Hf10 0.845312629517944
Ti30Li20Gd20Au20Hf10 0.80004429041375
Gd30Au30Li20Hf10Ti10 0.869617012660505
Gd30Li20Ti20Au20Hf10 0.822562159657507
Gd40Li20Au20Hf10Ti10 0.845589377741339
Au40Li20Hf20Gd10Ti10 0.869208169302373
Au30Li20Hf20Ti20Gd10 0.822103374657465
Ti30Li20Hf20Au20Gd10 0.778639211328208
Au30Li20Hf20Gd20Ti10 0.845564969413176
Li20Hf20Gd20Ti20Au20 0.800376109357306
Gd30Li20Hf20Au20Ti10 0.822619487285288
Hf30Au30Li20Gd10Ti10 0.822136616366685
Hf30Li20Ti20Au20Gd10 0.778783643351793
Hf30Li20Gd20Au20Ti10 0.800238902646502
Hf40Li20Au20Gd10Ti10 0.77849674006659
Au40Li30Hf10Gd10Ti10 0.870495393374374
Li30Au30Ti20Hf10Gd10 0.822868161013041
Li30Ti30Au20Hf10Gd10 0.778940578045811
Li30Au30Gd20Hf10Ti10 0.846579618008474
Li30Gd20Ti20Au20Hf10 0.800900761524304
Li30Gd30Au20Hf10Ti10 0.823395167996932
Li30Au30Hf20Gd10Ti10 0.82315488569324
Li30Hf20Ti20Au20Gd10 0.77929552057117
Li30Hf20Gd20Au20Ti10 0.801002623310991
Li30Hf30Au20Gd10Ti10 0.779228955290128
Li40Au30Hf10Gd10Ti10 0.824238502904516
Li40Ti20Au20Hf10Gd10 0.779909435861925
Li40Gd20Au20Hf10Ti10 0.80184521027466
Li40Hf20Au20Gd10Ti10 0.780072515020541
Li50Au20Hf10Gd10Ti10 0.781042212295499
Ta50Be20P10Nb10Mo10 3.18296853688247
Ta40Be20Mo20P10Nb10 2.91614056505644
Mo30Ta30Be20P10Nb10 2.67163810206262
Mo40Be20Ta20P10Nb10 2.45198896419951
Ta40Be20Nb20P10Mo10 3.03916958794996
Ta30Be20Nb20Mo20P10 2.78324509154381
Mo30Be20Nb20Ta20P10 2.55130812362969
Nb30Ta30Be20P10Mo10 2.89857556849191
Nb30Be20Mo20Ta20P10 2.65486302363253
Nb40Be20Ta20P10Mo10 2.76228312403898
Ta40Be20P20Nb10Mo10 2.95455630594316
Ta30Be20P20Mo20Nb10 2.70677296460875
Mo30Be20P20Ta20Nb10 2.48352555945632
Ta30Be20P20Nb20Mo10 2.81980469038971
Be20P20Nb20Mo20Ta20 2.58437898841192
Nb30Be20P20Ta20Mo10 2.68940127918756
P30Ta30Be20Nb10Mo10 2.74055406873636
P30Be20Mo20Ta20Nb10 2.51395600379004
P30Be20Nb20Ta20Mo10 2.61625989481468
P40Be20Ta20Nb10Mo10 2.54322265871526
Ta40Be30P10Nb10Mo10 3.01052946790403
Be30Ta30Mo20P10Nb10 2.75571077768464
Be30Mo30Ta20P10Nb10 2.52546016566621
Be30Ta30Nb20P10Mo10 2.87292249258864
Be30Nb20Mo20Ta20P10 2.63036917019166
Be30Nb30Ta20P10Mo10 2.73951575917169
Be30Ta30P20Nb10Mo10 2.79268070497417
Be30P20Mo20Ta20Nb10 2.55880057195942
Be30P20Nb20Ta20Mo10 2.66537604050966
Be30P30Ta20Nb10Mo10 2.59102139594355
Be40Ta30P10Nb10Mo10 2.84377121715877
Be40Mo20Ta20P10Nb10 2.60294692124649
Be40Nb20Ta20P10Mo10 2.71375766539966
Be40P20Ta20Nb10Mo10 2.63814459036039
Be50Ta20P10Nb10Mo10 2.68429712109249
B50Be20Mg10Hf10Ta10 2.89083256025202
B40Be20Ta20Mg10Hf10 2.64765692359013
Ta30B30Be20Mg10Hf10 2.42686703361767
Ta40Be20B20Mg10Hf10 2.22929446362597
B40Be20Hf20Mg10Ta10 2.74424584977956
B30Be20Hf20Ta20Mg10 2.51422294784972
Ta30Be20Hf20B20Mg10 2.30715634277925
Hf30B30Be20Mg10Ta10 2.60367009399374
Hf30Be20Ta20B20Mg10 2.38741168821101
Hf40Be20B20Mg10Ta10 2.46987940752525
B40Be20Mg20Hf10Ta10 2.67118794953364
B30Be20Mg20Ta20Hf10 2.44848819474875
Ta30Be20Mg20B20Hf10 2.24889770390417
B30Be20Mg20Hf20Ta10 2.53561376417846
Be20Mg20Hf20Ta20B20 2.32666286454737
Hf30Be20Mg20B20Ta10 2.40671923743
Mg30B30Be20Hf10Ta10 2.46814104049222
Mg30Be20Ta20B20Hf10 2.26676698918802
Mg30Be20Hf20B20Ta10 2.34435316722543
Mg40Be20B20Hf10Ta10 2.28290625574047
B40Be30Mg10Hf10Ta10 2.72429571770962
Be30B30Ta20Mg10Hf10 2.49453489317864
Be30Ta30B20Mg10Hf10 2.2881902922999
Be30B30Hf20Mg10Ta10 2.58545184569302
Be30Hf20Ta20B20Mg10 2.36954096902455
Be30Hf30B20Mg10Ta10 2.45326369330985
Be30B30Mg20Hf10Ta10 2.51665536748888
Be30Mg20Ta20B20Hf10 2.3082847891547
Be30Mg20Hf20B20Ta10 2.38959918342032
Be30Mg30B20Hf10Ta10 2.32665130240698
Be40B30Mg10Hf10Ta10 2.56453924642313
Be40Ta20B20Mg10Hf10 2.34939494156802
Be40Hf20B20Mg10Ta10 2.43449029829642
Be40Mg20B20Hf10Ta10 2.37004274654778
Be50B20Mg10Hf10Ta10 2.41279902907213
Si50Be20Ta10Sn10Al10 2.40409586003423
Si40Be20Al20Ta10Sn10 2.20934950549382
Al30Si30Be20Ta10Sn10 2.03544370235427
Al40Be20Si20Ta10Sn10 1.88115338084792
Si40Be20Sn20Ta10Al10 2.30389576554368
Si30Be20Sn20Al20Ta10 2.11905679097822
Al30Be20Sn20Si20Ta10 1.95459054371772
Sn30Si30Be20Ta10Al10 2.20713507225972
Sn30Be20Al20Si20Ta10 2.03222231152376
Sn40Be20Si20Ta10Al10 2.11409341634937
Si40Be20Ta20Sn10Al10 2.21731017779705
Si30Be20Ta20Al20Sn10 2.04243440800099
Al30Be20Ta20Si20Sn10 1.88717606827219
Si30Be20Ta20Sn20Al10 2.12595664408019
Be20Ta20Sn20Al20Si20 1.96058356091901
Sn30Be20Ta20Si20Al10 2.03812251475536
Ta30Si30Be20Sn10Al10 2.04758625462074
Ta30Be20Al20Si20Sn10 1.8915878296097
Ta30Be20Sn20Si20Al10 1.96484946716526
Ta40Be20Si20Sn10Al10 1.8943815052955
Si40Be30Ta10Sn10Al10 2.24973083031759
Be30Si30Al20Ta10Sn10 2.07056324964227
Be30Al30Si20Ta10Sn10 1.91147771820428
Be30Si30Sn20Ta10Al10 2.15615766410501
Be30Sn20Al20Si20Ta10 1.9867420469431
Be30Sn30Si20Ta10Al10 2.06626205230446
Be30Si30Ta20Sn10Al10 2.07779356859657
Be30Ta20Al20Si20Sn10 1.91770221681721
Be30Ta20Sn20Si20Al10 1.99297465511971
Be30Ta30Si20Sn10Al10 1.92234540118312
Be40Si30Ta10Sn10Al10 2.10785030336216
Be40Al20Si20Ta10Sn10 1.94373284086793
Be40Sn20Si20Ta10Al10 2.0209536899053
Be40Ta20Si20Sn10Al10 1.95030851929689
Be50Si20Ta10Sn10Al10 1.97828456478641
Gd50Be20Ti10Mo10Ni10 2.40874985549626
Gd40Be20Ni20Ti10Mo10 2.22076627057796
Ni30Gd30Be20Ti10Mo10 2.05446705641134
Ni40Be20Gd20Ti10Mo10 1.90769271826006
Gd40Be20Mo20Ti10Ni10 2.31310727547031
Gd30Be20Mo20Ni20Ti10 2.13558780131202
Ni30Be20Mo20Gd20Ti10 1.97881477879416
Mo30Gd30Be20Ti10Ni10 2.22082878560819
Mo30Be20Ni20Gd20Ti10 2.05356223251793
Mo40Be20Gd20Ti10Ni10 2.13204586044441
Gd40Be20Ti20Mo10Ni10 2.23907170017828
Gd30Be20Ti20Ni20Mo10 2.07061984970087
Ni30Be20Ti20Gd20Mo10 1.92188555224623
Gd30Be20Ti20Mo20Ni10 2.15232814404796
Be20Ti20Mo20Ni20Gd20 1.99352110921224
Mo30Be20Ti20Gd20Ni10 2.06880083720079
Ti30Gd30Be20Mo10Ni10 2.08556469004934
Ti30Be20Ni20Gd20Mo10 1.93501750899994
Ti30Be20Mo20Gd20Ni10 2.00709691888463
Ti40Be20Gd20Mo10Ni10 1.94706597052499
Gd40Be30Ti10Mo10Ni10 2.26775696245062
Be30Gd30Ni20Ti10Mo10 2.09456797587734
Be30Ni30Gd20Ti10Mo10 1.94183579381865
Be30Gd30Mo20Ti10Ni10 2.17889271485774
Be30Mo20Ni20Gd20Ti10 2.01571048911732
Be30Mo30Gd20Ti10Ni10 2.09341723325009
Be30Gd30Ti20Mo10Ni10 2.11181503296811
Be30Ti20Ni20Gd20Mo10 1.9569504595449
Be30Ti20Mo20Gd20Ni10 2.03144762842865
Be30Ti30Gd20Mo10Ni10 1.97103709602848
Be40Gd30Ti10Mo10Ni10 2.13783769336762
Be40Ni20Gd20Ti10Mo10 1.97867730332699
Be40Mo20Gd20Ti10Ni10 2.05560164630606
Be40Ti20Gd20Mo10Ni10 1.99488072891117
Be50Gd20Ti10Mo10Ni10 2.01857369571089
Zn50Be20Sn10Mg10Ni10 1.35726514369347
Zn40Be20Ni20Sn10Mg10 1.25469139377223
Ni30Zn30Be20Sn10Mg10 1.16477660631718
Ni40Be20Zn20Sn10Mg10 1.08539322737665
Zn40Be20Mg20Sn10Ni10 1.30149834046616
Zn30Be20Mg20Ni20Sn10 1.2050759814898
Ni30Be20Mg20Zn20Sn10 1.12039274025507
Mg30Zn30Be20Sn10Ni10 1.2478174521498
Mg30Be20Ni20Zn20Sn10 1.15728721323785
Mg40Be20Zn20Sn10Ni10 1.19628609296319
Zn40Be20Sn20Mg10Ni10 1.26157196118498
Zn30Be20Sn20Ni20Mg10 1.17026065664666
Ni30Be20Sn20Zn20Mg10 1.08980857566437
Zn30Be20Sn20Mg20Ni10 1.21115929244231
Be20Sn20Mg20Ni20Zn20 1.12524442867433
Mg30Be20Sn20Zn20Ni10 1.16264057865596
Sn30Zn30Be20Mg10Ni10 1.1754772777946
Sn30Be20Ni20Zn20Mg10 1.09397203095531
Sn30Be20Mg20Zn20Ni10 1.1298334247173
Sn40Be20Zn20Mg10Ni10 1.09788532482666
Zn40Be30Sn10Mg10Ni10 1.29006175048785
Be30Zn30Ni20Sn10Mg10 1.19480488183148
Be30Ni30Zn20Sn10Mg10 1.11108583704798
Be30Zn30Mg20Sn10Ni10 1.2378626446369
Be30Mg20Ni20Zn20Sn10 1.14826927921277
Be30Mg30Zn20Sn10Ni10 1.18761038670413
Be30Zn30Sn20Mg10Ni10 1.20109200687337
Be30Sn20Ni20Zn20Mg10 1.11610516336272
Be30Sn20Mg20Zn20Ni10 1.15384189157221
Be30Sn30Zn20Mg10Ni10 1.12089345633732
Be40Zn30Sn10Mg10Ni10 1.22686748141357
Be40Ni20Zn20Sn10Mg10 1.13837556932678
Be40Mg20Zn20Sn10Ni10 1.17806048288613
Be40Sn20Zn20Mg10Ni10 1.14408499245044
Be50Zn20Sn10Mg10Ni10 1.16734394239808
Co50B20Ta10Nb10Hf10 4.81872220311423
Co40B20Hf20Ta10Nb10 4.62830220123843
Hf30Co30B20Ta10Nb10 4.41466002179488
Hf40B20Co20Ta10Nb10 4.18081686309175
Co40B20Nb20Ta10Hf10 4.71062734667929
Co30B20Nb20Hf20Ta10 4.50768367873205
Hf30B20Nb20Co20Ta10 4.28313120013108
Nb30Co30B20Ta10Hf10 4.59426290762787
Nb30B20Hf20Co20Ta10 4.37961273533534
Nb40B20Co20Ta10Hf10 4.47012315743955
Co40B20Ta20Nb10Hf10 4.64415312779473
Co30B20Ta20Hf20Nb10 4.4330106277033
Hf30B20Ta20Co20Nb10 4.20147927963159
Co30B20Ta20Nb20Hf10 4.5244414407205
B20Ta20Nb20Hf20Co20 4.30224472892655
Nb30B20Ta20Co20Hf10 4.39719804996136
Ta30Co30B20Nb10Hf10 4.44977264585422
Ta30B20Hf20Co20Nb10 4.22046512846969
Ta30B20Nb20Co20Hf10 4.3197727882081
Ta40B20Co20Nb10Hf10 4.23792610587967
Co40B30Ta10Nb10Hf10 4.70345748531077
B30Co30Hf20Ta10Nb10 4.49850473790601
B30Hf30Co20Ta10Nb10 4.27190859324482
B30Co30Nb20Ta10Hf10 4.58754371261514
B30Nb20Hf20Co20Ta10 4.3709564209792
B30Nb30Co20Ta10Hf10 4.46385672540716
B30Co30Ta20Nb10Hf10 4.51667769398564
B30Ta20Hf20Co20Nb10 4.29253996802039
B30Ta20Nb20Co20Hf10 4.39008376177807
B30Ta30Co20Nb10Hf10 4.31160760472097
B40Co30Ta10Nb10Hf10 4.57946041401251
B40Hf20Co20Ta10Nb10 4.36094199488917
B40Nb20Co20Ta10Hf10 4.45657536688042
B40Ta20Co20Nb10Hf10 4.38149167560399
B50Co20Ta10Nb10Hf10 4.44728450004936
Gd50B20Si10Mg10Be10 4.44946002465019
Gd40B20Be20Si10Mg10 4.17124727252234
Be30Gd30B20Si10Mg10 3.87329181831042
Be40B20Gd20Si10Mg10 3.56705224407829
Gd40B20Mg20Si10Be10 4.31400510797166
Gd30B20Mg20Be20Si10 4.02493383940441
Be30B20Mg20Gd20Si10 3.72133169103513
Mg30Gd30B20Si10Be10 4.16973795575242
Mg30B20Be20Gd20Si10 3.87213621573294
Mg40B20Gd20Si10Be10 4.01766597390333
Gd40B20Si20Mg10Be10 4.22041543837756
Gd30B20Si20Be20Mg10 3.9258631103915
Be30B20Si20Gd20Mg10 3.62079372841084
Gd30B20Si20Mg20Be10 4.07630841374952
B20Si20Mg20Be20Gd20 3.77509372894378
Mg30B20Si20Gd20Be10 3.92525287065282
Si30Gd30B20Mg10Be10 3.97639648674232
Si30B20Be20Gd20Mg10 3.67296739995304
Si30B20Mg20Gd20Be10 3.82704680624518
Si40B20Gd20Mg10Be10 3.72352414086642
Gd40B30Si10Mg10Be10 4.28398745165623
B30Gd30Be20Si10Mg10 3.99200075833402
B30Be30Gd20Si10Mg10 3.68673945321754
B30Gd30Mg20Si10Be10 4.14276534501923
B30Mg20Be20Gd20Si10 3.84293279951768
B30Mg30Gd20Si10Be10 3.99412431557348
B30Gd30Si20Mg10Be10 4.04439096713562
B30Si20Be20Gd20Mg10 3.74127033676503
B30Si20Mg20Gd20Be10 3.89703544532624
B30Si30Gd20Mg10Be10 3.79407884445436
B40Gd30Si10Mg10Be10 4.10764674382819
B40Be20Gd20Si10Mg10 3.80559723954254
B40Mg20Gd20Si10Be10 3.96264969350053
B40Si20Gd20Mg10Be10 3.86047063073761
B50Gd20Si10Mg10Be10 3.92243813769965
Ta50B20Mg10Sc10Zn10 4.91180082486235
Ta40B20Zn20Mg10Sc10 4.69239416624003
Zn30Ta30B20Mg10Sc10 4.44103415833725
Zn40B20Ta20Mg10Sc10 4.16296412461088
Ta40B20Sc20Mg10Zn10 4.80679066115306
Ta30B20Sc20Zn20Mg10 4.57150932046909
Zn30B20Sc20Ta20Mg10 4.3063004546895
Sc30Ta30B20Mg10Zn10 4.69161546916674
Sc30B20Zn20Ta20Mg10 4.44101657591647
Sc40B20Ta20Mg10Zn10 4.56624094927283
Ta40B20Mg20Sc10Zn10 4.72199893757496
Ta30B20Mg20Zn20Sc10 4.47531135914615
Zn30B20Mg20Ta20Sc10 4.20111322198463
Ta30B20Mg20Sc20Zn10 4.60374949359418
B20Mg20Sc20Zn20Ta20 4.3429427762574
Sc30B20Mg20Ta20Zn10 4.4758613622609
Mg30Ta30B20Sc10Zn10 4.50775056253838
Mg30B20Zn20Ta20Sc10 4.23748841146904
Mg30B20Sc20Ta20Zn10 4.37776410108589
Mg40B20Ta20Sc10Zn10 4.27216317050668
Ta40B30Mg10Sc10Zn10 4.76386316181253
B30Ta30Zn20Mg10Sc10 4.52218987032952
B30Zn30Ta20Mg10Sc10 4.25163914820442
B30Ta30Sc20Mg10Zn10 4.64937107976684
B30Sc20Zn20Ta20Mg10 4.39319489097809
B30Sc30Ta20Mg10Zn10 4.52527353756481
B30Ta30Mg20Sc10Zn10 4.55562313102265
B30Mg20Zn20Ta20Sc10 4.28929622437578
B30Mg20Sc20Ta20Zn10 4.4291229264533
B30Mg30Ta20Sc10Zn10 4.32519519462937
B40Ta30Mg10Sc10Zn10 4.59885751967018
B40Zn20Ta20Mg10Sc10 4.33654849691369
B40Sc20Ta20Mg10Zn10 4.47576081470699
B40Mg20Ta20Sc10Zn10 4.37366190451632
B50Ta20Mg10Sc10Zn10 4.41767376416065
W50B20Nb10La10Ag10 4.57722703037573
W40B20Ag20Nb10La10 4.3406117065853
Ag30W30B20Nb10La10 4.0879060527927
Ag40B20W20Nb10La10 3.82649425540912
W40B20La20Nb10Ag10 4.45862005849042
W30B20La20Ag20Nb10 4.21241364806575
Ag30B20La20W20Nb10 3.95362836145638
La30W30B20Nb10Ag10 4.33215314140542
La30B20Ag20W20Nb10 4.07797156004279
La40B20W20Nb10Ag10 4.19854177169023
W40B20Nb20La10Ag10 4.3692375821388
W30B20Nb20Ag20La10 4.11858444723006
Ag30B20Nb20W20La10 3.85834524786207
W30B20Nb20La20Ag10 4.24144035712614
B20Nb20La20Ag20W20 3.98426822414239
La30B20Nb20W20Ag10 4.1072192967624
Nb30W30B20La10Ag10 4.14691735804626
Nb30B20Ag20W20La10 3.88793616932497
Nb30B20La20W20Ag10 4.01265252327699
Nb40B20W20La10Ag10 3.91534325727098
W40B30Nb10La10Ag10 4.42043522760497
B30W30Ag20Nb10La10 4.1701150457811
B30Ag30W20Nb10La10 3.90833586458419
B30W30La20Nb10Ag10 4.29286178943542
B30La20Ag20W20Nb10 4.03514272870822
B30La30W20Nb10Ag10 4.15847146947963
B30W30Nb20La10Ag10 4.20099435329532
B30Nb20Ag20W20La10 3.9407369963467
B30Nb20La20W20Ag10 4.06626926360541
B30Nb30W20La10Ag10 3.97093424636928
B40W30Nb10La10Ag10 4.25300503879026
B40Ag20W20Nb10La10 3.99195440171285
B40La20W20Nb10Ag10 4.11811244183289
B40Nb20W20La10Ag10 4.02488666095899
B50W20Nb10La10Ag10 4.07700036131148
Fe50B20Mo10Ta10Ag10 5.39664651994701
Fe40B20Ag20Mo10Ta10 5.29404965052899
Ag30Fe30B20Mo10Ta10 5.17024221402044
Ag40B20Fe20Mo10Ta10 5.02231327200322
Fe40B20Ta20Mo10Ag10 5.3352728969144
Fe30B20Ta20Ag20Mo10 5.22083135742591
Ag30B20Ta20Fe20Mo10 5.08364035834977
Ta30Fe30B20Mo10Ag10 5.26585318823883
Ta30B20Ag20Fe20Mo10 5.13855377685662
Ta40B20Fe20Mo10Ag10 5.18767398056655
Fe40B20Mo20Ta10Ag10 5.304856038358
Fe30B20Mo20Ag20Ta10 5.18368804366182
Ag30B20Mo20Fe20Ta10 5.03881718131397
Fe30B20Mo20Ta20Ag10 5.23249830988013
B20Mo20Ta20Ag20Fe20 5.09805025455044
Ta30B20Mo20Fe20Ag10 5.15110664860924
Mo30Fe30B20Ta10Ag10 5.19528910431075
Mo30B20Ag20Fe20Ta10 5.05316396703407
Mo30B20Ta20Fe20Ag10 5.11050782497991
Mo40B20Fe20Ta10Ag10 5.06549083366694
Fe40B30Mo10Ta10Ag10 5.33317854005723
B30Fe30Ag20Mo10Ta10 5.21744711953018
B30Ag30Fe20Mo10Ta10 5.07860809829218
B30Fe30Ta20Mo10Ag10 5.26411726511743
B30Ta20Ag20Fe20Mo10 5.13550310914124
B30Ta30Fe20Mo10Ag10 5.18633313096073
B30Fe30Mo20Ta10Ag10 5.22957001785014
B30Mo20Ag20Fe20Ta10 5.09359117374436
B30Mo20Ta20Fe20Ag10 5.14860582905254
B30Mo30Fe20Ta10Ag10 5.10659619206562
B40Fe30Mo10Ta10Ag10 5.26039122202408
B40Ag20Fe20Mo10Ta10 5.13018314142054
B40Ta20Fe20Mo10Ag10 5.18307578510407
B40Mo20Fe20Ta10Ag10 5.14379056931866
B50Fe20Mo10Ta10Ag10 5.17722531451656
Ti50Mg20Co10Si10Nb10 1.2934800588108
Ti40Mg20Nb20Co10Si10 1.21674549138387
Nb30Ti30Mg20Co10Si10 1.14652747265719
Nb40Mg20Ti20Co10Si10 1.08178856480077
Ti40Mg20Si20Co10Nb10 1.24972996032861
